"SPNO","Species_Name","Sex","Size","Chela","Shell_Condition","Egg_Color","Egg_Cond","Clutch","Random","Collection_Comments","VISUAL","BCS_PCR_results","Year","Specific_Location","General_Location","Collected_By","ReferenceNO","Plate","DNA_Well_No","Host_Tissue","Preservative","Sample_Status","C_V_H","Cruise","Vessel","Haul","Date","Stratum","Latitude","Longitude","StationID","Depth","Surface_Temp","Bottom_Temp","Haul_Date"
20164322,"Chionoecetes opilio",2,47.6,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F3","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164323,"Chionoecetes opilio",2,48.4,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","G3","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164324,"Chionoecetes opilio",1,69.2,14.9,3,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","H3","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164325,"Chionoecetes opilio",2,50.3,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","A4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164326,"Chionoecetes opilio",2,45.9,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","B4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164327,"Chionoecetes opilio",2,47.4,NA,2,0,0,0,NA,NA,NA,3,2016,"2016Index5","BS","SAP",NA,"43","C4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164328,"Chionoecetes opilio",1,45.1,7.6,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","D4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164329,"Chionoecetes opilio",2,57.4,NA,2,0,0,0,NA,NA,"387",1,2016,"2016Index5","BS","SAP",NA,"43","E4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164330,"Chionoecetes opilio",2,49,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164331,"Chionoecetes opilio",2,45.2,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","G4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164332,"Chionoecetes opilio",2,44.6,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","H4","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164333,"Chionoecetes opilio",1,85.6,15.2,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","A5","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164334,"Chionoecetes opilio",2,56.7,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","B5","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164335,"Chionoecetes opilio",1,56.9,12.1,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","C5","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164336,"Chionoecetes opilio",2,50.6,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","D5","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164337,"Chionoecetes opilio",2,48.1,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","E5","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164338,"Chionoecetes opilio",2,48.8,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","F5","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164340,"Chionoecetes opilio",2,46.5,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","H5","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164341,"Chionoecetes opilio",2,48.8,NA,2,0,0,0,NA,NA,NA,3,2016,"2016Index5","BS","SAP",NA,"43","A6","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164342,"Chionoecetes opilio",2,44.7,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","B6","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164343,"Chionoecetes opilio",2,50.7,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","C6","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164344,"Chionoecetes opilio",2,46.2,NA,2,0,0,0,NA,NA,NA,3,2016,"2016Index5","BS","SAP",NA,"43","D6","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164345,"Chionoecetes opilio",2,49.5,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","E6","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164346,"Chionoecetes opilio",2,50.3,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F6","Blood","EtOH 100%","Available","201601_162_142",201601,162,142,2016-07-13 07:35:00,41,60.3286,-171.33798,"Q-22",67,12.5,1.7,2016-07-13 07:35:00
20164347,"Chionoecetes opilio",2,49.8,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","G6","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164348,"Chionoecetes opilio",2,47.7,NA,2,0,0,0,NA,NA,NA,3,2016,"2016Index5","BS","SAP",NA,"43","H6","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164349,"Chionoecetes opilio",2,45.1,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","A7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164350,"Chionoecetes opilio",2,46.8,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","B7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164351,"Chionoecetes opilio",2,47.7,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","C7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164352,"Chionoecetes opilio",1,69.4,16,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","D7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164353,"Chionoecetes opilio",1,62.8,13.8,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","E7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164354,"Chionoecetes opilio",1,51.7,9.2,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164355,"Chionoecetes opilio",1,54.3,9.5,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","G7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164356,"Chionoecetes opilio",1,58,10.7,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","H7","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164357,"Chionoecetes opilio",1,57,9.7,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","A8","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164358,"Chionoecetes opilio",1,51,10.9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","B8","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164359,"Chionoecetes opilio",1,54.6,11.7,2,NA,NA,NA,NA,NA,NA,3,2016,"2016Index5","BS","SAP",NA,"43","C8","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164360,"Chionoecetes opilio",1,52.1,10,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","D8","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164361,"Chionoecetes opilio",1,53.1,10.1,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","E8","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164363,"Chionoecetes opilio",1,52.7,10.5,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","G8","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164364,"Chionoecetes opilio",1,51,10.7,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","H8","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164365,"Chionoecetes opilio",1,48.6,7.3,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","A9","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164366,"Chionoecetes opilio",1,53.8,12.1,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","B9","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164367,"Chionoecetes opilio",1,47,8.2,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","C9","Blood","EtOH 100%","Available","201601_162_143",201601,162,143,2016-07-13 10:12:00,41,60.65152,-171.438,"R-22",63,13.4,-0.4,2016-07-13 10:12:00
20164368,"Chionoecetes opilio",1,48.8,8.2,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","D9","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164369,"Chionoecetes opilio",1,51.8,8.9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","E9","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164370,"Chionoecetes opilio",2,53.7,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F9","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164371,"Chionoecetes opilio",1,48.3,7.8,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","G9","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164372,"Chionoecetes opilio",1,50.5,7.3,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","H9","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164373,"Chionoecetes opilio",1,49.3,10.3,3,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","A10","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164375,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","C10","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164376,"Chionoecetes opilio",1,46.7,6.2,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","D10","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164377,"Chionoecetes opilio",1,49.3,8.2,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","E10","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164378,"Chionoecetes opilio",1,47.8,7.7,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F10","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164379,"Chionoecetes opilio",2,53.8,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"43","G10","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164380,"Chionoecetes opilio",2,44.7,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","H10","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164381,"Chionoecetes opilio",1,44.3,7.7,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","A11","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164382,"Chionoecetes opilio",1,48.8,7.9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","B11","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164383,"Chionoecetes opilio",1,51.4,9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","C11","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164384,"Chionoecetes opilio",1,50.1,8.5,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","D11","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164385,"Chionoecetes opilio",1,47.1,8.6,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","E11","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164386,"Chionoecetes opilio",2,48.1,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F11","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164387,"Chionoecetes opilio",1,57.8,13.1,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","G11","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164388,"Chionoecetes opilio",1,55.4,9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","H11","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164390,"Chionoecetes opilio",1,52,9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","B12","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164391,"Chionoecetes opilio",1,50.3,7.7,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","C12","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164392,"Chionoecetes opilio",2,49,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","D12","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164393,"Chionoecetes opilio",1,52.7,9.5,2,NA,NA,NA,NA,NA,"387",1,2016,"2016Index5","BS","SAP",NA,"43","E12","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164394,"Chionoecetes opilio",1,55.6,11.8,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","F12","Blood","EtOH 100%","Available","201601_162_144",201601,162,144,2016-07-13 12:46:00,41,60.97805,-171.49915,"S-22",60,14,-0.5,2016-07-13 12:46:00
20164395,"Chionoecetes opilio",1,51.1,9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","G12","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164396,"Chionoecetes opilio",1,43.2,8.7,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"43","H12","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164401,"Chionoecetes opilio",1,52.6,8.4,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"44","A1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164402,"Chionoecetes opilio",1,47.6,8.1,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"44","B1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164403,"Chionoecetes opilio",1,63,11.5,2,NA,NA,NA,NA,NA,"387",1,2016,"2016Index5","BS","SAP",NA,"44","C1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164404,"Chionoecetes opilio",2,49.8,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"44","D1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164405,"Chionoecetes opilio",1,52,8.7,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"44","E1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164406,"Chionoecetes opilio",2,48.3,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"44","F1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164407,"Chionoecetes opilio",2,49.4,NA,2,0,0,0,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"44","G1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164408,"Chionoecetes opilio",2,50.2,NA,2,0,0,0,NA,NA,"387",1,2016,"2016Index5","BS","SAP",NA,"44","H1","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164409,"Chionoecetes opilio",2,53.1,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"44","A2","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164410,"Chionoecetes opilio",1,48.1,7.3,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"44","B2","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164411,"Chionoecetes opilio",1,47.5,7.8,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index5","BS","SAP",NA,"44","C2","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164412,"Chionoecetes opilio",2,48,NA,2,0,0,0,NA,NA,NA,3,2016,"2016Index5","BS","SAP",NA,"44","D2","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164413,"Chionoecetes opilio",1,53,8.4,2,NA,NA,NA,NA,NA,NA,1,2016,"2016Index5","BS","SAP",NA,"44","E2","Blood","EtOH 100%","Available","201601_162_146",201601,162,146,2016-07-13 18:09:00,41,60.67167,-172.11308,"R-23",61,12.2,-0.7,2016-07-13 18:09:00
20164414,"Chionoecetes opilio",1,54.9,11.9,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index4","BS","SAP",NA,"44","F2","Blood","EtOH 100%","Available","201601_162_153",201601,162,153,2016-07-15 10:47:00,82,61.99859,-174.51338,"V-26",74,9.5,-1.4,2016-07-15 10:47:00
20164415,"Chionoecetes opilio",1,46.6,7.4,2,NA,NA,NA,NA,NA,NA,3,2016,"2016Index4","BS","SAP",NA,"44","G2","Blood","EtOH 100%","Available","201601_162_153",201601,162,153,2016-07-15 10:47:00,82,61.99859,-174.51338,"V-26",74,9.5,-1.4,2016-07-15 10:47:00
20164416,"Chionoecetes opilio",1,44.3,6.8,2,NA,NA,NA,NA,NA,NA,0,2016,"2016Index4","BS","SAP",NA,"44","H2","Blood","EtOH 100%","Available","201601_162_153",201601,162,153,2016-07-15 10:47:00,82,61.99859,-174.51338,"V-26",74,9.5,-1.4,2016-07-15 10:47:00
20164417,"Chionoecetes opilio",2,45.4,NA,2,0,0,0,NA,NA,NA,0,2016,"2016Index4","BS","SAP",NA,"44","A3","Blood","EtOH 100%","Available","201601_162_153",201601,162,153,2016-07-15 10:47:00,82,61.99859,-174.51338,"V-26",74,9.5,-1.4,2016-07-15 10:47:00
