"kMEblack"	"kMEbrown"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEpurple"	"kMEred"
"TRINITY_DN10534_c0_g1_i2"	0.957823486635928	-0.806219282311566	0.309395925069206	-0.0863250771808074	0.26129875686829	-0.0753398869451515	-0.686861588435633
"TRINITY_DN10566_c0_g1_i1"	0.859775036518642	-0.712667144427706	0.317237755110005	-0.0412626508797805	0.392195701937568	-0.0329835478606304	-0.556689759170128
"TRINITY_DN10540_c1_g1_i1"	-0.680976292437181	0.672385534754988	-0.403751384824513	0.400876917984831	0.0446065999447239	-0.0591597321049458	0.510206513835729
"TRINITY_DN10547_c0_g1_i1"	0.749555000802287	-0.692837730657667	0.504698276787971	0.0136872043771427	0.422920702221965	0.0505077259498868	-0.402583446472927
"TRINITY_DN10510_c0_g1_i1"	-0.79002901927591	0.948550698920511	-0.388113500434908	0.0131585125572857	-0.47831141627764	-0.211731166169103	0.479951285477047
"TRINITY_DN10510_c0_g1_i4"	-0.65853202541435	0.898037638516344	-0.181110287062259	-0.0522548167487366	-0.554194154611869	-0.325286657180002	0.385160729059049
"TRINITY_DN10510_c0_g1_i9"	-0.764953859185757	0.943609771436165	-0.308145789959973	0.216499684522822	-0.371963150759336	-0.227455185203677	0.444736558194756
"TRINITY_DN10501_c0_g1_i1"	0.942921208545425	-0.809609602001351	0.416271111925947	-0.0167861772654495	0.511322267268669	-0.265666445773239	-0.804258645734909
"TRINITY_DN10530_c0_g1_i1"	0.981174364980923	-0.776941942826165	0.344818485354431	-0.0848191801234694	0.272941199859048	-0.19683185896602	-0.65181735468735
"TRINITY_DN10511_c0_g3_i2"	-0.0419097472244905	0.00976161565466081	0.640061375979962	0.368572702956538	0.298136932459689	-0.180051678100296	-0.237079064141062
"TRINITY_DN10597_c0_g1_i1"	0.954888362975631	-0.776237045646519	0.309505753737021	0.00939237061033307	0.381753513423944	-0.125488517896656	-0.753399155981201
"TRINITY_DN10597_c0_g1_i3"	0.915928746632528	-0.929456000331913	0.291681638774964	-0.0987597913786412	0.378972161914148	0.158399451367888	-0.562003485498413
"TRINITY_DN10597_c0_g1_i4"	0.863347037468268	-0.63940593213445	0.227086653582472	-0.241383468970534	-0.0538497379942476	-0.0117595739555941	-0.50916391664331
"TRINITY_DN10594_c1_g1_i1"	0.952053447733376	-0.829842537073753	0.375313217192563	-0.112895238674761	0.29214740318072	-0.136066716067323	-0.655316644191433
"TRINITY_DN10526_c0_g1_i3"	-0.265713027611735	0.206884076194214	0.0379870707808651	0.00393649136161706	-0.223547668436162	0.014944229827718	0.286989028933014
"TRINITY_DN10569_c0_g1_i6"	-0.636816815309743	0.824692369366304	-0.304905138660551	-0.015805008770137	-0.427317914515485	-0.393641942565988	0.206559205858044
"TRINITY_DN10561_c0_g1_i1"	0.955590344045504	-0.749844048418837	0.379794616049635	-0.180573458678914	0.179950690598668	-0.231301354812959	-0.695552145833412
"TRINITY_DN10509_c0_g2_i3"	-0.432590182953876	0.255436510672958	-0.12846223732962	-0.342875394702194	-0.486214658520564	0.305736890645412	0.862139476299453
"TRINITY_DN10509_c0_g2_i5"	-0.589265020557113	0.407990704450583	-0.256389500055233	-0.100660499576402	-0.440926909732725	0.406989743676466	0.870783278512312
"TRINITY_DN10509_c0_g2_i7"	0.421351742980968	-0.338684204017502	0.292691900274546	-0.545142675534048	-0.382453652388155	-0.152365666989377	-0.0217416253467833
"TRINITY_DN10509_c1_g2_i1"	-0.140252347335034	-0.0505527422209695	0.0651283064313466	-0.0115894771697231	0.130802989522859	-0.0921234287422318	0.515278113168526
"TRINITY_DN10509_c1_g1_i1"	0.540628324781744	-0.367982054643959	-0.0339674937129398	-0.0917173738857315	-0.0151528797442375	0.142961333778945	-0.174315101964904
"TRINITY_DN27048_c0_g1_i1"	0.953558614428948	-0.885239224603477	0.371885410330547	-0.144394606234646	0.392225104496793	-0.126283766081221	-0.630785430485872
"TRINITY_DN26971_c0_g1_i1"	0.972679365250787	-0.719713053670164	0.439189169216929	-0.096727179972121	0.238147482981451	-0.26397255016999	-0.688512080165367
"TRINITY_DN26982_c0_g1_i1"	0.874610838931533	-0.646475628103783	0.263250572643594	-0.237653561042827	-0.0333034150403662	0.00693054431281961	-0.524629820592897
"TRINITY_DN26997_c0_g1_i1"	0.95060507979821	-0.731777746631768	0.40931294312625	-0.17817346386525	0.188037413625278	-0.23920819694069	-0.700984363779418
"TRINITY_DN26962_c0_g1_i1"	0.412100854982538	-0.28951204594275	0.997967511342255	-0.0945455226616489	0.208777570705151	-0.336106266893647	-0.369955376899513
"TRINITY_DN27058_c0_g1_i1"	0.341707799323247	-0.467380979705629	0.132895979148985	0.20447729899292	0.961716364530267	-0.164840783569844	-0.399045772075076
"TRINITY_DN26983_c2_g1_i1"	0.919990652665669	-0.885958752138511	0.343152081488944	-0.0798842411173805	0.395051085781447	-0.0796092843791438	-0.594893066373243
"TRINITY_DN27018_c0_g1_i1"	0.785503435647496	-0.542666999557664	0.387954295250844	-0.10954684079096	-0.0322629006873521	0.0685352235837757	-0.386506510724781
"TRINITY_DN27020_c0_g1_i1"	0.809280916058183	-0.551583821881962	0.408946622327179	-0.221135142406395	0.105920652262903	-0.11152434836153	-0.405170359211756
"TRINITY_DN17839_c0_g1_i2"	0.971387949341412	-0.76289030382963	0.367683682716373	-0.156274286852173	0.233783063547249	-0.143917336620339	-0.598109159860839
"TRINITY_DN17843_c0_g1_i3"	0.927350361161273	-0.90936780445679	0.37807920385577	-0.184489051691568	0.360070668292982	-0.114715568388666	-0.628434810974601
"TRINITY_DN17879_c0_g1_i1"	-0.831703023772742	0.958795660590279	-0.318894423475296	0.128380201375383	-0.390695711973151	-0.14291395519093	0.477962689476212
"TRINITY_DN17913_c0_g1_i1"	-0.747166459416436	0.677636577697375	-0.384377723261759	-0.126009127111503	-0.594731759120267	0.023020961579392	0.893293865291779
"TRINITY_DN17906_c0_g1_i1"	0.386648996841948	-0.237876140217611	0.0112791764643568	0.130167149914866	-0.142892389725378	0.0329467263372595	-0.371992382420472
"TRINITY_DN17877_c1_g2_i1"	-0.781516459976317	0.947507978551809	-0.37443798510487	0.0858128366019442	-0.462662336218602	-0.230393082040747	0.425884153423881
"TRINITY_DN17877_c1_g3_i1"	-0.873509471359495	0.928957825524429	-0.384795865782474	-0.023562572091308	-0.46655581694888	-0.0887922028419265	0.659338135562636
"TRINITY_DN17877_c1_g1_i4"	-0.759386452471963	0.957930182644251	-0.286445220231035	0.0804372939898367	-0.463847748770041	-0.239772504649651	0.533856668346302
"TRINITY_DN17880_c0_g1_i2"	0.0479505660281539	0.0133177037625527	0.242369643952482	0.375485378173213	0.131718374978522	-0.32462822739222	0.299284268083736
"TRINITY_DN17903_c0_g1_i1"	-0.562027494484806	0.72377330642315	-0.371251628107504	0.242637708708111	-0.331475961051897	-0.147618695300184	0.385477351587028
"TRINITY_DN17825_c0_g1_i2"	0.980337338975777	-0.872700679732495	0.420472637865392	-0.155966158624135	0.305765915118357	-0.126203902532286	-0.605034987117706
"TRINITY_DN17825_c1_g1_i1"	0.935455665057269	-0.897901561204721	0.401566174495382	-0.0820303493319037	0.440121637339815	-0.0919704319516064	-0.708379888958276
"TRINITY_DN17844_c3_g1_i1"	-0.269368043663345	0.0507626553898698	-0.440769908247987	0.100401957649372	-0.0596715315836141	0.340497167223962	0.706699989292237
"TRINITY_DN17844_c2_g1_i1"	-0.58921273162046	0.358914882674754	-0.484876707943867	-0.214797037430313	-0.386938648423718	0.477971512472297	0.863911912811945
"TRINITY_DN17948_c0_g1_i1"	0.929459111390286	-0.718359095415323	0.368171483732301	-0.110228094350825	0.0862254876656148	-0.104306307913041	-0.714670053856689
"TRINITY_DN17948_c0_g2_i1"	0.959648606426319	-0.753359246636696	0.350895589339255	-0.124087740194862	0.185660025533114	-0.210348542922673	-0.718885287371956
"TRINITY_DN18016_c1_g1_i1"	0.559100716961113	-0.5664581167193	0.110292915591116	0.427615581620103	0.449730126253724	-0.186377695222004	-0.486056517232757
"TRINITY_DN18016_c1_g1_i2"	0.00518264503462935	0.0579973701805217	0.277648823393796	0.279796146753722	-0.0363061660332087	-0.040340735169464	-0.332098338508118
"TRINITY_DN17943_c0_g1_i1"	-0.676157983923976	0.507427335751849	-0.435380010353253	-0.157282046890787	-0.377534968071477	0.347868572895971	0.896059974709437
"TRINITY_DN17977_c0_g1_i1"	-0.0726445408993945	-0.186245540095743	-0.262128174934848	-0.416687987517637	-0.383210805995393	0.36751156789855	0.663164092330504
"TRINITY_DN17977_c0_g1_i2"	0.171696374834137	-0.261022275644217	0.309826820527459	-0.148887923874796	0.443952621721317	-0.208500787500902	0.194920428677836
"TRINITY_DN17975_c0_g1_i1"	-0.647235980235251	0.765603082628838	-0.34497140185529	0.0661451879466786	-0.435678266301001	-0.230073456031137	0.185106810737703
"TRINITY_DN18001_c0_g1_i1"	-0.73301626607358	0.84611155882341	-0.454104035538293	0.098656650539702	-0.563099404527852	0.0284325761445084	0.593391772637564
"TRINITY_DN17936_c0_g1_i1"	0.100039134863128	-0.0549904384597464	0.281988013627663	0.328902666331257	0.0210806498195844	0.0178649206362848	0.316167450228773
"TRINITY_DN34167_c0_g1_i1"	0.293559198230033	-0.460097511444149	0.144093465857258	0.189823485970973	0.984513581124238	-0.122840967905249	-0.413533865782428
"TRINITY_DN9531_c0_g1_i2"	0.979787045307981	-0.77431677376798	0.435580618005526	-0.160488898170013	0.249698573899979	-0.218824985882113	-0.682662480984526
"TRINITY_DN9577_c0_g1_i1"	0.929341265908975	-0.75369269620654	0.410560502919981	-0.180796893564429	0.123434698427902	-0.204248749325486	-0.610791425767522
"TRINITY_DN9560_c0_g1_i1"	-0.411865691723798	0.304735118101876	-0.245269741351316	0.066205058842943	-0.052662497137216	0.117760938235566	0.504532489320969
"TRINITY_DN9582_c1_g2_i1"	-0.126951492489923	0.0772994486729058	0.10058780529356	-0.120438503583683	-0.362813936698558	0.187865122337203	0.170594265906377
"TRINITY_DN9542_c0_g2_i1"	0.820962724583662	-0.762536719900273	0.401282164547981	-0.0780200135941856	0.294086962519375	-0.128222589821003	-0.698894783952982
"TRINITY_DN9564_c0_g1_i2"	-0.466838280937444	0.152601647657484	-0.440534432901324	0.225606923310899	0.226319292597229	0.555324293728573	0.402692466053684
"TRINITY_DN9505_c0_g2_i1"	-0.841920921799205	0.842899181718612	-0.370860963555741	0.0144867894046644	-0.560863439001446	0.145452016064851	0.546383312691981
"TRINITY_DN9505_c0_g1_i1"	0.144326529761278	-0.0171586569751809	0.246852869206805	0.575442505631008	-0.13511734627544	-0.129783308250474	-0.155150432861945
"TRINITY_DN9505_c0_g1_i2"	0.54377551362048	-0.506717107559396	0.306214093352109	0.246473461551248	0.494251536700949	-0.186069978795121	-0.509388972070868
"TRINITY_DN9505_c0_g1_i4"	-0.042071960623171	0.268254159246584	0.198177134910644	0.303281245074974	0.0687702446966175	-0.196126529161874	-0.594372973139461
"TRINITY_DN9505_c0_g1_i5"	-0.324907120615183	0.577734839286603	0.0170554534741833	-0.0742064379947505	-0.170189666861085	-0.376893100394767	-0.289213308947654
"TRINITY_DN9588_c0_g1_i13"	-0.293787940844461	0.190024576013752	0.0196933382999687	0.551446724490411	-0.00443118124082117	0.299485183374376	0.385130578580915
"TRINITY_DN9588_c0_g1_i17"	-0.635601435472269	0.802161592185431	0.0954351999461493	0.268763359766372	-0.412651558360144	-0.0447526627285416	0.24623945328455
"TRINITY_DN9588_c0_g1_i7"	-0.730926815188409	0.75051613178775	-0.337884328790246	0.0296990835114503	-0.521509844629652	0.261087525778327	0.744455128493026
"TRINITY_DN9550_c0_g1_i1"	0.602991127228807	-0.530117619574164	0.282972499041705	0.396551288874612	0.330578725001385	-0.170520831985678	-0.511007816531233
"TRINITY_DN9594_c0_g1_i1"	-0.865993263265627	0.904445125253115	-0.23588432664676	0.0842903899393133	-0.507845411929564	-0.0900782259623654	0.547096016480587
"TRINITY_DN9549_c0_g1_i1"	0.978766828324484	-0.859088606789262	0.40161004099839	-0.0929869768268531	0.313657562187342	-0.104374110826769	-0.634984012626925
"TRINITY_DN9584_c2_g1_i1"	0.135967643727262	-0.332972714152831	-0.0204900386828538	0.360137933682646	0.175258543858018	0.0488033274445098	0.233284392826121
"TRINITY_DN9600_c1_g2_i1"	0.601503466733301	-0.253432414873386	0.324774463272385	-0.0403797489108055	0.272374781563161	-0.321948614764009	-0.608639083113775
"TRINITY_DN9600_c1_g1_i1"	0.845495143063384	-0.70249456370017	0.463439785949795	0.0962474930062505	0.54881887171409	-0.146268344864834	-0.603285498557552
"TRINITY_DN1878_c0_g1_i2"	0.161202557043509	0.100747195449843	0.140996396550388	0.501584813460808	0.394699381508283	-0.237538378683284	-0.329303463446297
"TRINITY_DN1874_c0_g1_i1"	0.884015711514025	-0.677590569821938	0.485842378394224	-0.110348470180158	0.298726553869578	-0.107807655031708	-0.530746898241444
"TRINITY_DN1845_c1_g1_i1"	0.584729428826216	-0.529368669264462	0.88401905919575	-0.0138771186672414	0.612516551363472	-0.363091863532226	-0.577418907245162
"TRINITY_DN1845_c1_g5_i1"	0.926480818247016	-0.878093859548501	0.348199904992267	-0.19137143637937	0.362870976256633	-0.0181378986383296	-0.673333138545333
"TRINITY_DN1868_c0_g1_i1"	0.802357093908205	-0.566537433398708	0.392280325708616	-0.193971553333072	0.036251193362863	-0.0317285787491214	-0.36771385730308
"TRINITY_DN1816_c0_g1_i7"	0.920944928309704	-0.928003813736921	0.388657812237128	-0.101644593872613	0.430834846443332	-0.0362304497840325	-0.721586377675283
"TRINITY_DN1890_c2_g1_i1"	-0.525099929827469	0.433355652142764	-0.23451797588051	0.19926761858967	-0.252131130698164	-0.0427428519927014	0.770549486048858
"TRINITY_DN1804_c0_g1_i2"	0.956971388925481	-0.800837094264042	0.407435828337636	-0.137870774866796	0.231859414813266	-0.159893059194128	-0.629043538407966
"TRINITY_DN1833_c0_g1_i3"	0.875117672756706	-0.732650818691051	0.4715886201318	-0.0493257068344937	0.480154514210423	-0.134654487081251	-0.549094451115278
"TRINITY_DN1827_c0_g1_i2"	0.849435025169818	-0.704753175877247	0.466822053418311	-0.0960178600393557	0.512815876585663	-0.229535435520774	-0.496555483775384
"TRINITY_DN1822_c0_g1_i1"	0.342569905561724	-0.191041247019176	0.387839080491607	-0.0863545900901202	0.0976067841055632	-0.242685154854278	-0.649907451642803
"TRINITY_DN1822_c0_g2_i2"	-0.165401067820782	0.172908033139758	0.0225761369644961	0.324038300252687	-0.26473185932581	0.181832320305367	-0.0331555084093491
"TRINITY_DN1832_c0_g1_i2"	0.878658486195878	-0.713519236123711	0.518058216042296	-0.0366656851975492	0.382592047777498	-0.00468856074495078	-0.578740283159401
"TRINITY_DN1888_c0_g1_i1"	0.922383877821152	-0.635830849704123	0.451805703283142	-0.0035482013733007	0.281308730526704	-0.387829610749138	-0.717005677663578
"TRINITY_DN1888_c1_g2_i1"	-0.71079816354025	0.858145157102367	-0.382478728458974	-0.0364790626779024	-0.725817427328876	0.156024446413573	0.553473404960662
"TRINITY_DN1888_c1_g2_i2"	-0.800822305018732	0.895591695691151	-0.213073991251493	0.00328057354934461	-0.517075443600749	-0.143316131432307	0.580147428276103
"TRINITY_DN1888_c1_g2_i3"	-0.667044148999272	0.809466985111364	-0.287787609780776	0.327477731372098	-0.341014339816619	-0.181010158256788	0.498959874689328
"TRINITY_DN1893_c0_g1_i3"	0.520048032665433	-0.247111812024687	0.330385050366367	-0.182532002810222	-0.159957413386268	-0.267272426632369	-0.372434897857289
"TRINITY_DN1855_c0_g1_i1"	0.921732538403541	-0.668047667940005	0.391169537471205	-0.0885474852741726	0.215836156425738	-0.243953244247702	-0.683311400426398
"TRINITY_DN1855_c0_g1_i2"	0.872099676968785	-0.670546100648932	0.325583309933483	-0.24468414084663	0.0644425657109792	-0.132850461632552	-0.565678929179577
"TRINITY_DN1855_c0_g1_i5"	0.564839091427144	-0.450935069170334	0.236223044013046	-0.0354349217979823	0.237496027560185	-0.162952180751474	-0.313732610432291
"TRINITY_DN1819_c0_g1_i1"	0.954374968837644	-0.776761790668658	0.301696232395619	-0.119795131216496	0.26362100276102	-0.10650515863688	-0.590024502993854
"TRINITY_DN1819_c0_g1_i2"	0.919737770802523	-0.711127516714485	0.288853710359327	-0.133700654172975	0.126823002238429	-0.16866277917448	-0.547547034506771
"TRINITY_DN1819_c0_g1_i3"	0.951453622785698	-0.759534664469704	0.29275822165726	-0.138787003698205	0.150398292134851	-0.0790210235138405	-0.606723202646848
"TRINITY_DN1819_c0_g1_i6"	0.927456433159726	-0.89629657030297	0.330135529400401	-0.0240439301079615	0.497287457562072	-0.0601609082457993	-0.700300237375995
"TRINITY_DN1828_c0_g1_i1"	-0.0137418457245013	-0.317648807893048	-0.346508058953908	-0.127053878935821	-0.107309679132459	0.975173212450691	0.140556538789559
"TRINITY_DN1810_c0_g1_i1"	0.703494557944562	-0.797251406174145	0.331631574443611	-0.148485370810352	0.606705944434406	0.0735722584326586	-0.316349035234813
"TRINITY_DN1886_c0_g1_i1"	0.982244661641497	-0.79890405244098	0.369765807828922	-0.0684021964721385	0.31316286460969	-0.159891071503548	-0.676626200327807
"TRINITY_DN1836_c3_g2_i3"	0.955325070995953	-0.914707347455907	0.419181433829473	-0.0967219165657306	0.45169761356061	-0.0998988870934533	-0.720234133143787
"TRINITY_DN1894_c0_g1_i1"	0.940624748823019	-0.790415439207063	0.316752786924536	-0.0765231586277479	0.397983319709108	-0.168721236156326	-0.761821591806082
"TRINITY_DN1814_c0_g1_i2"	0.757799494897506	-0.608971837973506	0.511619844239178	-0.110650638253182	0.358558025918505	-0.501070771634279	-0.744575413771264
"TRINITY_DN1870_c0_g4_i1"	-0.154539723258955	0.0539755245895652	0.0953488213297495	0.43460278148673	0.0375672495898137	0.3194049145777	0.0946273368738067
"TRINITY_DN1870_c0_g1_i10"	-0.677407500092848	0.769964760598066	-0.199713642622073	0.414435011041785	-0.240524577396162	-0.13720851911712	0.29650732043362
"TRINITY_DN1870_c0_g1_i7"	0.597186384886947	-0.707838745096259	0.270427133493203	-0.0442553023750869	0.156048145578982	0.128846119913599	-0.285728352254978
"TRINITY_DN1870_c0_g1_i8"	-0.746904415209573	0.827662160020479	-0.595371063864836	0.0180343549487981	-0.620530475657962	0.0619870403702505	0.631239471998962
"TRINITY_DN1870_c0_g1_i9"	-0.651730217849912	0.680826281547827	-0.401281742381359	0.437573194005032	-0.0930360966595196	-0.0387003918541212	0.507069180542247
"TRINITY_DN1870_c10_g1_i1"	0.935456221194414	-0.910102681240419	0.436499856560838	-0.0386037465126278	0.495037686830663	-0.0671218124345102	-0.684247102810512
"TRINITY_DN1870_c0_g2_i6"	-0.815013618927558	0.902430485380567	-0.448633784023749	0.346704276851153	-0.347295088056484	-0.190593851123615	0.381530050898515
"TRINITY_DN1861_c0_g1_i1"	-0.123817333958039	0.156471942039293	-0.372804888749125	0.0526126341398828	-0.408953622560289	0.0627332915276782	0.407991078275974
"TRINITY_DN1861_c0_g1_i2"	-0.792960226547116	0.822034179556548	-0.144176148783618	0.0629338054293707	-0.213867563711798	-0.215075998332171	0.483879406916671
"TRINITY_DN1861_c1_g1_i1"	-0.579980650470111	0.427901818738407	-0.226108066787825	-0.163775401652276	-0.135346358651873	0.303145399134754	0.782540743411161
"TRINITY_DN1861_c1_g2_i1"	0.834316555178745	-0.93634848378924	0.31736717020323	-0.274843122056806	0.408686514686197	0.0760280872788937	-0.559063038896351
"TRINITY_DN1889_c0_g2_i1"	0.640920429095242	-0.53005785067893	0.440993733188825	-0.356424516280294	0.176099014410924	-0.266411851117324	-0.733125532431398
"TRINITY_DN1820_c1_g1_i3"	0.768597393615353	-0.523490475420199	0.465726524064681	-0.0266224176643157	0.428290830832924	-0.311292458350932	-0.754581748884791
"TRINITY_DN1820_c1_g1_i6"	0.589993522967606	-0.576357299281031	0.218872733612321	0.205310487672774	0.474878111781496	0.214100064321076	-0.352384589940487
"TRINITY_DN1820_c1_g1_i9"	-0.295433052939146	0.288506736510791	-0.253054930393234	0.299467101525976	-0.431495642675887	0.0868685727526617	0.631091798264755
"TRINITY_DN1820_c0_g2_i1"	0.781020808211647	-0.715385568403143	0.283245722800551	0.201652326427544	0.349646932986345	-0.135871193530442	-0.539545673718345
"TRINITY_DN1820_c0_g2_i2"	0.695945144432489	-0.582302341466706	0.590355314941275	-0.289521113623374	0.343313721131999	-0.415123666080731	-0.63439063940081
"TRINITY_DN1899_c0_g1_i1"	0.873604907468397	-0.673725156429388	0.402384186621977	-0.0903140322982741	0.27498274797569	-0.0779502553858005	-0.449337203744493
"TRINITY_DN1835_c0_g1_i2"	0.846875601637742	-0.668320356032162	0.416166282287286	0.0629483881040382	0.493632086940374	-0.349346370858644	-0.828769031241955
"TRINITY_DN1811_c0_g1_i2"	0.844153394379257	-0.841926655609203	0.312121480053693	-0.12075034337819	0.429645347408955	0.0148451722720094	-0.601392039446395
"TRINITY_DN1802_c0_g1_i15"	0.0491282469656195	-0.0964030499251826	0.100658383753787	-0.12102833672418	0.0875791550430374	0.22364262774099	-0.384592063304633
"TRINITY_DN1802_c0_g1_i17"	-0.011473551123865	0.17288162340689	0.179199169067242	0.715646177127607	0.0239860220973343	-0.12599373052077	-0.120492188638294
"TRINITY_DN1802_c0_g1_i20"	-0.482738765680103	0.651583544603717	-0.261888054117916	0.280093119630912	-0.480579035947695	0.0679207488674651	0.407932706318034
"TRINITY_DN1802_c0_g1_i5"	-0.738835177369751	0.668847892683032	-0.452426148704552	0.1973489432414	-0.407529315934607	0.39706962806772	0.518319824467938
"TRINITY_DN1806_c0_g1_i1"	0.970375639807296	-0.783459067447584	0.475419768980048	-0.109782307951428	0.254763454985849	-0.0736022739569314	-0.667898782560064
"TRINITY_DN1831_c0_g1_i2"	0.952927688185883	-0.717473847532954	0.36554832525919	-0.172422752110716	0.0995088511457314	-0.195737377142879	-0.631049114756403
"TRINITY_DN1880_c0_g1_i1"	0.890305421379537	-0.649199414532231	0.337438658888425	-0.238850481971661	0.0154748522424204	-0.0492736629487061	-0.493252745678497
"TRINITY_DN1880_c0_g1_i2"	0.393248638955001	-0.346910226275481	0.130995249740359	0.0902530023474071	0.210000612985611	0.193912093139534	-0.186576193464737
"TRINITY_DN1830_c0_g1_i3"	-0.464935078644349	0.634944389282664	-0.421731081306489	0.35342682822306	-0.565593270043502	-0.18423044694114	0.407510973606086
"TRINITY_DN1830_c0_g1_i6"	-0.455589889928231	0.737460692765929	-0.00183502586624357	0.0440007970095425	-0.5604174476782	-0.267077909393412	0.346799685247174
"TRINITY_DN1815_c0_g1_i9"	0.723931478578783	-0.451899397087442	0.271364039794396	-0.125865529194412	-0.165381511377645	0.0210187415051972	-0.345877578572553
"TRINITY_DN1892_c0_g1_i1"	0.88524014220445	-0.698099349725067	0.425392681765492	-0.0517777262233872	0.334435652371411	-0.0701918503588148	-0.498147975959299
"TRINITY_DN34217_c0_g1_i2"	0.740992016283199	-0.718807447141109	0.352129047685071	0.00994742873467783	0.677782536343427	-0.305261149685561	-0.841775108591889
"TRINITY_DN34183_c0_g1_i1"	0.974392710357052	-0.813174990603456	0.404225419583594	-0.0285770353406668	0.42192038051457	-0.178666663463377	-0.70445581471867
"TRINITY_DN25065_c1_g1_i1"	0.886114863787067	-0.737848461120663	0.357310726247547	0.00345300060270709	0.47594555147947	-0.259942801399358	-0.783224512431948
"TRINITY_DN8647_c0_g1_i1"	-0.68914783498892	0.856230754318616	-0.254151562597296	0.217410224278515	-0.432360864030628	-0.204811465112716	0.550546764580973
"TRINITY_DN8647_c0_g1_i4"	-0.600044803714006	0.712560141563469	-0.235216711599453	0.386935199881232	-0.262208909452955	-0.133251130003656	0.481284270008267
"TRINITY_DN8636_c0_g1_i2"	-0.826681786459061	0.951963692057693	-0.290411567960573	0.0863616648050942	-0.357514022734312	-0.145658092167379	0.374400878889738
"TRINITY_DN8638_c0_g2_i4"	0.182757526749585	-0.111739995881406	0.322070234932925	0.0804678137066875	0.353775701893518	-0.209140442861914	-0.0162656332983654
"TRINITY_DN8655_c0_g1_i1"	0.64200762135264	-0.73462757959895	0.204912064732585	-0.190223914155506	0.250279399043059	0.0191264389215921	-0.0148549683174843
"TRINITY_DN8655_c0_g1_i3"	-0.547461582824591	0.311245962559498	-0.483404362772684	-0.155879222161979	-0.313770495376811	0.282852737526172	0.910985948198116
"TRINITY_DN8655_c0_g1_i4"	-0.583696357141838	0.46935801214567	-0.358332486675977	0.153330716505633	-0.518949402927318	0.183884142816848	0.908363349907481
"TRINITY_DN8632_c0_g1_i3"	0.866923977213112	-0.857487774806438	0.300453118040607	0.0352656544257872	0.548897522372877	-0.0428191184849752	-0.664255681326532
"TRINITY_DN8632_c0_g1_i5"	0.283640378628653	-0.217266518358305	0.159341917342517	-0.347114107445261	-0.278861889675434	0.0656481560569554	0.130894714304461
"TRINITY_DN8635_c0_g1_i2"	-0.650364205134521	0.422450976028149	-0.457552401809533	-0.175004901688055	-0.535514406160527	0.431822227201017	0.94426519752128
"TRINITY_DN8635_c0_g1_i3"	-0.528112922750425	0.287799945883395	-0.213632890529631	-0.380729193729128	-0.31924248874677	0.268773892642562	0.82133387700704
"TRINITY_DN8635_c0_g2_i1"	-0.370151840846354	0.103039929464166	-0.252962030289303	-0.371595235664289	-0.161678578177081	0.173857172549697	0.78412223788664
"TRINITY_DN8648_c0_g1_i1"	0.847533264627586	-0.777684692096711	0.439997767138132	-0.0519220333520913	0.515645339509247	-0.091595976435997	-0.464499774179521
"TRINITY_DN8680_c0_g1_i3"	-0.622798851981839	0.339284195377628	-0.408970041267254	-0.200304629841021	-0.299545940606289	0.311603397132441	0.964227039905333
"TRINITY_DN8680_c2_g1_i3"	0.938205186727755	-0.90943765359457	0.318407444583189	-0.180125301471777	0.257344016207663	0.0754867749256343	-0.560885998632989
"TRINITY_DN8680_c1_g1_i2"	0.813002827118943	-0.73727699358839	0.248794026053174	-0.300889218149136	-0.0252103504238222	0.263518333959442	-0.472223052374952
"TRINITY_DN8628_c0_g2_i1"	0.986356966182513	-0.78191071677261	0.460218676072069	-0.111686271302179	0.312327880579084	-0.22260320079739	-0.662466867593671
"TRINITY_DN8628_c0_g1_i1"	0.930170658450246	-0.88626092777312	0.378827826306049	-0.0910294689902958	0.429968062000531	-0.0958883944377285	-0.705570944359164
"TRINITY_DN8677_c1_g1_i5"	0.853998500245649	-0.71762455741067	0.317561940111748	0.0516441507086527	0.158377295615063	0.0500798680743683	-0.636361855379628
"TRINITY_DN8604_c0_g4_i1"	0.592788958935821	-0.512899066417713	0.391247892602917	-0.21470265956059	0.356763200377775	-0.332423683403521	-0.774178708800765
"TRINITY_DN8659_c0_g1_i2"	-0.781055207153909	0.862659027974716	-0.147666122814716	0.009628931384286	-0.553229243346912	0.0631660608483779	0.403663662497041
"TRINITY_DN8679_c1_g1_i1"	0.97970389300417	-0.786450922479531	0.377974282459979	-0.147390092330002	0.292283045438019	-0.207961761449425	-0.63821825262521
"TRINITY_DN8623_c0_g1_i1"	-0.520517218782482	0.574950186053633	-0.478204437180683	0.0795686828732957	-0.286671383629621	0.127970612580932	0.443677545913377
"TRINITY_DN8671_c0_g1_i2"	-0.83642887133824	0.843406122416099	-0.453925866960757	-0.0197933131882361	-0.669674640209468	-0.0170834818154679	0.802996756591115
"TRINITY_DN8671_c0_g1_i3"	-0.857038660773919	0.936483682211602	-0.3152438401376	0.135842616704605	-0.378554935470413	-0.0876148374814749	0.534235325976458
"TRINITY_DN8672_c0_g2_i2"	-0.725484215370223	0.6350872605297	-0.372533574232657	-0.271259116981188	-0.445231471672192	0.0919426621525783	0.808106495415399
